"","time_interval","number_of_pickups","is_weekend","is_night","dayInWeek","dayInMonth","month","year","hour","minute","temp","humidity","wind_speed","feels_like","clouds_all","is_raining_last_hour","is_snowing_last_hour","number_of_persons_injured","number_of_persons_killed","number_of_crashes","event_count","taxis_pickup_count","total_arrests","memorial_day","independence_day","labor_day"
"190",2014-04-07 20:45:00,52,0,1,1,7,4,2014,20,45,9.97,58,4.63,7.7,100,1,0,0,0,0,25,682,30,0,0,0
"191",2014-04-07 21:00:00,62,0,1,1,7,4,2014,21,0,9.97,58,4.63,7.7,100,1,0,0,0,0,25,748,30,0,0,0
"192",2014-04-07 21:15:00,32,0,1,1,7,4,2014,21,15,9.97,58,4.63,7.7,100,1,0,0,0,0,24,767,30,0,0,0
"193",2014-04-07 21:30:00,37,0,1,1,7,4,2014,21,30,7.64,85,4.1,5.05,100,1,0,0,0,0,24,740,30,0,0,0
"194",2014-04-07 21:45:00,24,0,1,1,7,4,2014,21,45,7.64,85,4.1,5.05,100,1,0,0,0,0,24,759,30,0,0,0
"195",2014-04-07 22:00:00,15,0,1,1,7,4,2014,22,0,7.64,85,4.1,5.05,100,1,0,0,0,0,24,757,30,0,0,0
"196",2014-04-07 22:15:00,27,0,1,1,7,4,2014,22,15,7.64,85,4.1,5.05,100,1,0,0,0,0,23,784,30,0,0,0
"197",2014-04-07 22:30:00,11,0,1,1,7,4,2014,22,30,6.84,89,5.7,3.35,100,1,0,0,0,0,23,779,30,0,0,0
"198",2014-04-07 22:45:00,27,0,1,1,7,4,2014,22,45,6.84,89,5.7,3.35,100,1,0,0,0,0,23,868,30,0,0,0
"199",2014-04-07 23:00:00,7,0,1,1,7,4,2014,23,0,6.84,89,5.7,3.35,100,1,0,0,0,0,23,877,30,0,0,0
"200",2014-04-07 23:15:00,9,0,1,1,7,4,2014,23,15,6.84,89,5.7,3.35,100,1,0,0,0,0,21,832,30,0,0,0
"201",2014-04-07 23:30:00,8,0,1,1,7,4,2014,23,30,7.08,89,7.72,2.96,100,1,0,0,0,0,21,833,30,0,0,0
"202",2014-04-07 23:45:00,0,0,1,1,7,4,2014,23,45,7.08,89,7.72,2.96,100,1,0,0,0,0,21,782,30,0,0,0
"203",2014-04-08 00:00:00,0,0,1,2,8,4,2014,0,0,7.08,89,7.72,2.96,100,1,0,0,0,0,20,805,37,0,0,0
"204",2014-04-08 17:00:00,75,0,0,2,8,4,2014,17,0,17.28,61,7.72,16.66,75,0,0,0,0,0,44,640,37,0,0,0
"205",2014-04-08 17:15:00,78,0,0,2,8,4,2014,17,15,17.28,61,7.72,16.66,75,0,0,0,0,0,41,674,37,0,0,0
"206",2014-04-08 17:30:00,61,0,0,2,8,4,2014,17,30,17.5,52,7.72,16.66,75,0,0,0,0,1,41,695,37,0,0,0
"207",2014-04-08 17:45:00,63,0,0,2,8,4,2014,17,45,17.5,52,7.72,16.66,75,0,0,0,0,0,41,698,37,0,0,0
"208",2014-04-08 18:00:00,52,0,0,2,8,4,2014,18,0,17.5,52,7.72,16.66,75,0,0,0,0,1,43,655,37,0,0,0
"209",2014-04-08 18:15:00,38,0,0,2,8,4,2014,18,15,17.5,52,7.72,16.66,75,0,0,0,0,0,30,679,37,0,0,0
"210",2014-04-08 18:30:00,38,0,0,2,8,4,2014,18,30,17.97,42,12.34,16.92,75,0,0,0,0,0,30,600,37,0,0,0
"211",2014-04-08 18:45:00,38,0,0,2,8,4,2014,18,45,17.97,42,12.34,16.92,75,0,0,0,0,0,30,586,37,0,0,0
"212",2014-04-08 19:00:00,33,0,0,2,8,4,2014,19,0,17.97,42,12.34,16.92,75,0,0,0,0,0,31,551,37,0,0,0
"213",2014-04-08 19:15:00,39,0,0,2,8,4,2014,19,15,17.97,42,12.34,16.92,75,0,0,0,0,0,29,456,37,0,0,0
"214",2014-04-08 19:30:00,35,0,0,2,8,4,2014,19,30,16.94,39,10.8,15.71,75,0,0,0,0,1,29,432,37,0,0,0
"215",2014-04-08 19:45:00,36,0,0,2,8,4,2014,19,45,16.94,39,10.8,15.71,75,0,0,0,0,0,29,410,37,0,0,0
"216",2014-04-08 20:00:00,52,0,0,2,8,4,2014,20,0,16.94,39,10.8,15.71,75,0,0,0,0,0,30,507,37,0,0,0
"217",2014-04-08 20:15:00,55,0,0,2,8,4,2014,20,15,16.94,39,10.8,15.71,75,0,0,0,0,0,25,527,37,0,0,0
"218",2014-04-08 20:30:00,83,0,0,2,8,4,2014,20,30,16.8,39,10.3,15.55,75,0,0,0,0,0,25,632,37,0,0,0
"219",2014-04-08 20:45:00,53,0,1,2,8,4,2014,20,45,16.8,39,10.3,15.55,75,0,0,0,0,0,25,675,37,0,0,0
"220",2014-04-08 21:00:00,36,0,1,2,8,4,2014,21,0,16.8,39,10.3,15.55,75,0,0,0,0,0,25,720,37,0,0,0
"221",2014-04-08 21:15:00,43,0,1,2,8,4,2014,21,15,16.8,39,10.3,15.55,75,0,0,0,0,0,24,753,37,0,0,0
"222",2014-04-08 21:30:00,28,0,1,2,8,4,2014,21,30,15.56,41,12.34,14.24,75,0,0,0,0,1,24,775,37,0,0,0
"223",2014-04-08 21:45:00,35,0,1,2,8,4,2014,21,45,15.56,41,12.34,14.24,75,0,0,0,0,1,24,807,37,0,0,0
"224",2014-04-08 22:00:00,21,0,1,2,8,4,2014,22,0,15.56,41,12.34,14.24,75,0,0,0,0,0,24,831,37,0,0,0
"225",2014-04-08 22:15:00,20,0,1,2,8,4,2014,22,15,15.56,41,12.34,14.24,75,0,0,0,0,0,23,818,37,0,0,0
"226",2014-04-08 22:30:00,14,0,1,2,8,4,2014,22,30,14.97,38,8.23,13.51,0,0,0,0,0,0,23,758,37,0,0,0
"227",2014-04-08 22:45:00,11,0,1,2,8,4,2014,22,45,14.97,38,8.23,13.51,0,0,0,0,0,0,23,765,37,0,0,0
"228",2014-04-08 23:00:00,16,0,1,2,8,4,2014,23,0,14.97,38,8.23,13.51,0,0,0,1,0,1,23,848,37,0,0,0
"229",2014-04-08 23:15:00,9,0,1,2,8,4,2014,23,15,14.97,38,8.23,13.51,0,0,0,0,0,0,22,828,37,0,0,0
"230",2014-04-08 23:30:00,5,0,1,2,8,4,2014,23,30,14.03,42,9.8,12.59,0,0,0,0,0,0,22,829,37,0,0,0
"231",2014-04-08 23:45:00,7,0,1,2,8,4,2014,23,45,14.03,42,9.8,12.59,0,0,0,0,0,0,22,825,37,0,0,0
"232",2014-04-09 00:00:00,0,0,1,3,9,4,2014,0,0,14.03,42,9.8,12.59,0,0,0,0,0,0,20,803,41,0,0,0
"233",2014-04-09 17:00:00,89,0,0,3,9,4,2014,17,0,14.41,31,7.72,12.72,0,0,0,0,0,0,45,615,41,0,0,0
"234",2014-04-09 17:15:00,67,0,0,3,9,4,2014,17,15,14.41,31,7.72,12.72,0,0,0,0,0,0,42,685,41,0,0,0
"235",2014-04-09 17:30:00,60,0,0,3,9,4,2014,17,30,15,30,7.71,13.34,20,0,0,0,0,0,42,668,41,0,0,0
"236",2014-04-09 17:45:00,69,0,0,3,9,4,2014,17,45,15,30,7.71,13.34,20,0,0,1,0,1,42,677,41,0,0,0
"237",2014-04-09 18:00:00,67,0,0,3,9,4,2014,18,0,15,30,7.71,13.34,20,0,0,0,0,0,45,637,41,0,0,0
"238",2014-04-09 18:15:00,82,0,0,3,9,4,2014,18,15,15,30,7.71,13.34,20,0,0,0,0,1,33,618,41,0,0,0
"239",2014-04-09 18:30:00,53,0,0,3,9,4,2014,18,30,14.41,26,9.3,12.59,20,0,0,0,0,0,33,605,41,0,0,0
"240",2014-04-09 18:45:00,41,0,0,3,9,4,2014,18,45,14.41,26,9.3,12.59,20,0,0,0,0,0,33,547,41,0,0,0
"241",2014-04-09 19:00:00,52,0,0,3,9,4,2014,19,0,14.41,26,9.3,12.59,20,0,0,0,0,0,34,553,41,0,0,0
"242",2014-04-09 19:15:00,44,0,0,3,9,4,2014,19,15,14.41,26,9.3,12.59,20,0,0,0,0,0,32,459,41,0,0,0
"243",2014-04-09 19:30:00,48,0,0,3,9,4,2014,19,30,14.86,27,11.82,13.11,20,0,0,0,0,0,32,454,41,0,0,0
"244",2014-04-09 19:45:00,39,0,0,3,9,4,2014,19,45,14.86,27,11.82,13.11,20,0,0,0,0,0,32,400,41,0,0,0
"245",2014-04-09 20:00:00,47,0,0,3,9,4,2014,20,0,14.86,27,11.82,13.11,20,0,0,0,0,0,33,450,41,0,0,0
"246",2014-04-09 20:15:00,42,0,0,3,9,4,2014,20,15,14.86,27,11.82,13.11,20,0,0,0,0,0,29,513,41,0,0,0
"247",2014-04-09 20:30:00,36,0,0,3,9,4,2014,20,30,15.01,23,9.8,13.17,20,0,0,0,0,1,29,581,41,0,0,0
"248",2014-04-09 20:45:00,41,0,1,3,9,4,2014,20,45,15.01,23,9.8,13.17,20,0,0,0,0,0,29,640,41,0,0,0
"249",2014-04-09 21:00:00,45,0,1,3,9,4,2014,21,0,15.01,23,9.8,13.17,20,0,0,0,0,0,29,732,41,0,0,0
"250",2014-04-09 21:15:00,34,0,1,3,9,4,2014,21,15,15.01,23,9.8,13.17,20,0,0,0,0,0,29,733,41,0,0,0
"251",2014-04-09 21:30:00,43,0,1,3,9,4,2014,21,30,13.76,27,13.4,11.9,20,0,0,0,0,0,29,841,41,0,0,0
"252",2014-04-09 21:45:00,30,0,1,3,9,4,2014,21,45,13.76,27,13.4,11.9,20,0,0,0,0,0,29,761,41,0,0,0
"253",2014-04-09 22:00:00,24,0,1,3,9,4,2014,22,0,13.76,27,13.4,11.9,20,0,0,0,0,0,29,856,41,0,0,0
"254",2014-04-09 22:15:00,24,0,1,3,9,4,2014,22,15,13.76,27,13.4,11.9,20,0,0,0,0,0,26,847,41,0,0,0
"255",2014-04-09 22:30:00,25,0,1,3,9,4,2014,22,30,12.88,25,8.8,10.88,0,0,0,0,0,0,26,734,41,0,0,0
"256",2014-04-09 22:45:00,16,0,1,3,9,4,2014,22,45,12.88,25,8.8,10.88,0,0,0,0,0,0,26,882,41,0,0,0
"257",2014-04-09 23:00:00,14,0,1,3,9,4,2014,23,0,12.88,25,8.8,10.88,0,0,0,0,0,0,26,906,41,0,0,0
"258",2014-04-09 23:15:00,6,0,1,3,9,4,2014,23,15,12.88,25,8.8,10.88,0,0,0,0,0,0,21,854,41,0,0,0
"259",2014-04-09 23:30:00,13,0,1,3,9,4,2014,23,30,11.86,25,7.2,9.75,0,0,0,0,0,0,21,882,41,0,0,0
"260",2014-04-09 23:45:00,15,0,1,3,9,4,2014,23,45,11.86,25,7.2,9.75,0,0,0,0,0,0,21,888,41,0,0,0
"261",2014-04-10 00:00:00,0,0,1,4,10,4,2014,0,0,11.86,25,7.2,9.75,0,0,0,0,0,0,21,772,49,0,0,0
"262",2014-04-10 17:00:00,75,0,0,4,10,4,2014,17,0,13.84,26,6.7,11.96,0,0,0,0,0,0,48,711,49,0,0,0
"263",2014-04-10 17:15:00,88,0,0,4,10,4,2014,17,15,13.84,26,6.7,11.96,0,0,0,0,0,0,45,680,49,0,0,0
"264",2014-04-10 17:30:00,66,0,0,4,10,4,2014,17,30,13.57,27,8.23,11.69,0,0,0,0,0,0,45,716,49,0,0,0
"265",2014-04-10 17:45:00,97,0,0,4,10,4,2014,17,45,13.57,27,8.23,11.69,0,0,0,0,0,1,45,679,49,0,0,0
"266",2014-04-10 18:00:00,63,0,0,4,10,4,2014,18,0,13.57,27,8.23,11.69,0,0,0,0,0,0,47,598,49,0,0,0
"267",2014-04-10 18:15:00,97,0,0,4,10,4,2014,18,15,13.57,27,8.23,11.69,0,0,0,0,0,1,34,582,49,0,0,0
"268",2014-04-10 18:30:00,60,0,0,4,10,4,2014,18,30,13.35,28,7.72,11.47,0,0,0,0,0,0,35,571,49,0,0,0
"269",2014-04-10 18:45:00,58,0,0,4,10,4,2014,18,45,13.35,28,7.72,11.47,0,0,0,0,0,0,35,510,49,0,0,0
"270",2014-04-10 19:00:00,62,0,0,4,10,4,2014,19,0,13.35,28,7.72,11.47,0,0,0,0,0,1,37,443,49,0,0,0
"271",2014-04-10 19:15:00,47,0,0,4,10,4,2014,19,15,13.35,28,7.72,11.47,0,0,0,0,0,0,33,416,49,0,0,0
"272",2014-04-10 19:30:00,60,0,0,4,10,4,2014,19,30,13.75,30,10.8,11.96,0,0,0,0,0,0,33,371,49,0,0,0
"273",2014-04-10 19:45:00,75,0,0,4,10,4,2014,19,45,13.75,30,10.8,11.96,0,0,0,0,0,0,33,350,49,0,0,0
"274",2014-04-10 20:00:00,50,0,0,4,10,4,2014,20,0,13.75,30,10.8,11.96,0,0,0,0,0,1,34,427,49,0,0,0
"275",2014-04-10 20:15:00,62,0,0,4,10,4,2014,20,15,13.75,30,10.8,11.96,0,0,0,0,0,0,30,475,49,0,0,0
"276",2014-04-10 20:30:00,73,0,0,4,10,4,2014,20,30,13.52,36,10.3,11.87,0,0,0,0,0,0,30,526,49,0,0,0
"277",2014-04-10 20:45:00,85,0,1,4,10,4,2014,20,45,13.52,36,10.3,11.87,0,0,0,0,0,0,30,600,49,0,0,0
"278",2014-04-10 21:00:00,83,0,1,4,10,4,2014,21,0,13.52,36,10.3,11.87,0,0,0,0,0,0,30,646,49,0,0,0
"279",2014-04-10 21:15:00,61,0,1,4,10,4,2014,21,15,13.52,36,10.3,11.87,0,0,0,0,0,0,29,741,49,0,0,0
"280",2014-04-10 21:30:00,59,0,1,4,10,4,2014,21,30,13.49,41,8.23,11.97,0,0,0,0,0,0,29,723,49,0,0,0
"281",2014-04-10 21:45:00,69,0,1,4,10,4,2014,21,45,13.49,41,8.23,11.97,0,0,0,0,0,0,29,734,49,0,0,0
"282",2014-04-10 22:00:00,35,0,1,4,10,4,2014,22,0,13.49,41,8.23,11.97,0,0,0,0,0,0,29,765,49,0,0,0
"283",2014-04-10 22:15:00,32,0,1,4,10,4,2014,22,15,13.49,41,8.23,11.97,0,0,0,0,0,0,26,805,49,0,0,0
"284",2014-04-10 22:30:00,18,0,1,4,10,4,2014,22,30,13.25,45,7.72,11.81,0,0,0,0,0,1,26,850,49,0,0,0
"285",2014-04-10 22:45:00,24,0,1,4,10,4,2014,22,45,13.25,45,7.72,11.81,0,0,0,0,0,0,26,815,49,0,0,0
"286",2014-04-10 23:00:00,20,0,1,4,10,4,2014,23,0,13.25,45,7.72,11.81,0,0,0,0,0,0,26,808,49,0,0,0
"287",2014-04-10 23:15:00,18,0,1,4,10,4,2014,23,15,13.25,45,7.72,11.81,0,0,0,0,0,0,23,803,49,0,0,0
"288",2014-04-10 23:30:00,5,0,1,4,10,4,2014,23,30,12.78,48,9.8,11.37,0,0,0,0,0,0,23,825,49,0,0,0
"289",2014-04-10 23:45:00,12,0,1,4,10,4,2014,23,45,12.78,48,9.8,11.37,0,0,0,0,0,0,22,859,49,0,0,0
"290",2014-04-11 00:00:00,0,0,1,5,11,4,2014,0,0,12.78,48,9.8,11.37,0,0,0,0,0,0,22,834,40,0,0,0
"291",2014-04-11 17:00:00,76,0,0,5,11,4,2014,17,0,21.4,36,5.7,20.54,0,0,0,0,0,0,52,659,40,0,0,0
"292",2014-04-11 17:15:00,78,0,0,5,11,4,2014,17,15,21.4,36,5.7,20.54,0,0,0,0,0,0,49,659,40,0,0,0
"293",2014-04-11 17:30:00,84,0,0,5,11,4,2014,17,30,23.19,32,5.7,22.4,0,0,0,0,0,0,48,695,40,0,0,0
"294",2014-04-11 17:45:00,71,0,0,5,11,4,2014,17,45,23.19,32,5.7,22.4,0,0,0,0,0,1,48,643,40,0,0,0
"295",2014-04-11 18:00:00,78,0,0,5,11,4,2014,18,0,23.19,32,5.7,22.4,0,0,0,0,0,0,48,614,40,0,0,0
"296",2014-04-11 18:15:00,60,0,0,5,11,4,2014,18,15,23.19,32,5.7,22.4,0,0,0,0,0,0,35,581,40,0,0,0
"297",2014-04-11 18:30:00,67,0,0,5,11,4,2014,18,30,22.93,34,6.7,22.17,0,0,0,0,0,0,35,603,40,0,0,0
"298",2014-04-11 18:45:00,69,0,0,5,11,4,2014,18,45,22.93,34,6.7,22.17,0,0,0,0,0,0,35,444,40,0,0,0
"299",2014-04-11 19:00:00,54,0,0,5,11,4,2014,19,0,22.93,34,6.7,22.17,0,0,0,0,0,1,35,414,40,0,0,0
"300",2014-04-11 19:15:00,57,0,0,5,11,4,2014,19,15,22.93,34,6.7,22.17,0,0,0,0,0,0,30,370,40,0,0,0
"301",2014-04-11 19:30:00,44,0,0,5,11,4,2014,19,30,21.16,35,4.12,20.25,0,0,0,0,0,0,30,390,40,0,0,0
"302",2014-04-11 19:45:00,25,0,0,5,11,4,2014,19,45,21.16,35,4.12,20.25,0,0,0,0,0,0,30,381,40,0,0,0
"303",2014-04-11 20:00:00,36,0,0,5,11,4,2014,20,0,21.16,35,4.12,20.25,0,0,0,0,0,0,31,402,40,0,0,0
"304",2014-04-11 20:15:00,33,0,0,5,11,4,2014,20,15,21.16,35,4.12,20.25,0,0,0,0,0,0,28,375,40,0,0,0
"305",2014-04-11 20:30:00,33,0,0,5,11,4,2014,20,30,21.53,34,5.14,20.63,0,0,0,0,0,0,28,538,40,0,0,0
"306",2014-04-11 20:45:00,40,0,1,5,11,4,2014,20,45,21.53,34,5.14,20.63,0,0,0,0,0,0,28,546,40,0,0,0
"307",2014-04-11 21:00:00,25,0,1,5,11,4,2014,21,0,21.53,34,5.14,20.63,0,0,0,0,0,1,28,607,40,0,0,0
"308",2014-04-11 21:15:00,26,0,1,5,11,4,2014,21,15,21.53,34,5.14,20.63,0,0,0,0,0,0,27,688,40,0,0,0
"309",2014-04-11 21:30:00,34,0,1,5,11,4,2014,21,30,19.68,45,5.14,18.88,0,1,0,0,0,0,27,777,40,0,0,0
"310",2014-04-11 21:45:00,32,0,1,5,11,4,2014,21,45,19.68,45,5.14,18.88,0,1,0,0,0,1,27,741,40,0,0,0
"311",2014-04-11 22:00:00,40,0,1,5,11,4,2014,22,0,19.68,45,5.14,18.88,0,1,0,0,0,0,27,759,40,0,0,0
"312",2014-04-11 22:15:00,59,0,1,5,11,4,2014,22,15,19.68,45,5.14,18.88,0,1,0,0,0,1,26,747,40,0,0,0
"313",2014-04-11 22:30:00,53,0,1,5,11,4,2014,22,30,19.08,49,4.63,18.32,100,0,0,0,0,0,26,729,40,0,0,0
"314",2014-04-11 22:45:00,31,0,1,5,11,4,2014,22,45,19.08,49,4.63,18.32,100,0,0,0,0,0,26,688,40,0,0,0
"315",2014-04-11 23:00:00,33,0,1,5,11,4,2014,23,0,19.08,49,4.63,18.32,100,0,0,0,0,0,26,700,40,0,0,0
"316",2014-04-11 23:15:00,34,0,1,5,11,4,2014,23,15,19.08,49,4.63,18.32,100,0,0,0,0,0,24,861,40,0,0,0
"317",2014-04-11 23:30:00,27,0,1,5,11,4,2014,23,30,17.64,56,5.1,16.92,20,0,0,0,0,0,24,768,40,0,0,0
"318",2014-04-11 23:45:00,29,0,1,5,11,4,2014,23,45,17.64,56,5.1,16.92,20,0,0,0,0,0,24,872,40,0,0,0
"319",2014-04-12 00:00:00,1,1,1,6,12,4,2014,0,0,17.64,56,5.1,16.92,20,0,0,0,0,0,22,789,18,0,0,0
"320",2014-04-12 17:00:00,33,1,0,6,12,4,2014,17,0,21.21,26,3.08,20.07,0,0,0,0,0,0,69,638,18,0,0,0
"321",2014-04-12 17:15:00,34,1,0,6,12,4,2014,17,15,21.21,26,3.08,20.07,0,0,0,0,0,0,58,562,18,0,0,0
"322",2014-04-12 17:30:00,26,1,0,6,12,4,2014,17,30,20.71,25,4.63,19.49,0,0,0,0,0,0,58,641,18,0,0,0
"323",2014-04-12 17:45:00,31,1,0,6,12,4,2014,17,45,20.71,25,4.63,19.49,0,0,0,0,0,0,57,645,18,0,0,0
"324",2014-04-12 18:00:00,40,1,0,6,12,4,2014,18,0,20.71,25,4.63,19.49,0,0,0,0,0,0,59,603,18,0,0,0
"325",2014-04-12 18:15:00,40,1,0,6,12,4,2014,18,15,20.71,25,4.63,19.49,0,0,0,1,0,1,48,564,18,0,0,0
"326",2014-04-12 18:30:00,45,1,0,6,12,4,2014,18,30,22.43,20,5.14,21.25,0,0,0,0,0,0,48,526,18,0,0,0
"327",2014-04-12 18:45:00,42,1,0,6,12,4,2014,18,45,22.43,20,5.14,21.25,0,0,0,0,0,0,46,587,18,0,0,0
"328",2014-04-12 19:00:00,36,1,0,6,12,4,2014,19,0,22.43,20,5.14,21.25,0,0,0,0,0,0,45,522,18,0,0,0
"329",2014-04-12 19:15:00,17,1,0,6,12,4,2014,19,15,22.43,20,5.14,21.25,0,0,0,0,0,0,38,489,18,0,0,0
"330",2014-04-12 19:30:00,24,1,0,6,12,4,2014,19,30,21.82,22,8.8,20.63,0,0,0,0,0,0,40,435,18,0,0,0
"331",2014-04-12 19:45:00,37,1,0,6,12,4,2014,19,45,21.82,22,8.8,20.63,0,0,0,0,0,0,40,446,18,0,0,0
"332",2014-04-12 20:00:00,24,1,0,6,12,4,2014,20,0,21.82,22,8.8,20.63,0,0,0,0,0,0,41,430,18,0,0,0
"333",2014-04-12 20:15:00,21,1,0,6,12,4,2014,20,15,21.82,22,8.8,20.63,0,0,0,0,0,0,34,495,18,0,0,0
"334",2014-04-12 20:30:00,29,1,0,6,12,4,2014,20,30,19.19,28,6.7,17.9,0,0,0,0,0,0,34,559,18,0,0,0
"335",2014-04-12 20:45:00,22,1,1,6,12,4,2014,20,45,19.19,28,6.7,17.9,0,0,0,0,0,0,34,636,18,0,0,0
"336",2014-04-12 21:00:00,25,1,1,6,12,4,2014,21,0,19.19,28,6.7,17.9,0,0,0,0,0,0,34,696,18,0,0,0
"337",2014-04-12 21:15:00,18,1,1,6,12,4,2014,21,15,19.19,28,6.7,17.9,0,0,0,0,0,0,32,674,18,0,0,0
"338",2014-04-12 21:30:00,30,1,1,6,12,4,2014,21,30,18.28,29,7.2,16.92,0,0,0,0,0,0,32,755,18,0,0,0
"339",2014-04-12 21:45:00,35,1,1,6,12,4,2014,21,45,18.28,29,7.2,16.92,0,0,0,0,0,0,32,799,18,0,0,0
"340",2014-04-12 22:00:00,21,1,1,6,12,4,2014,22,0,18.28,29,7.2,16.92,0,0,0,0,0,0,32,839,18,0,0,0
"341",2014-04-12 22:15:00,26,1,1,6,12,4,2014,22,15,18.28,29,7.2,16.92,0,0,0,0,0,0,31,800,18,0,0,0
"342",2014-04-12 22:30:00,25,1,1,6,12,4,2014,22,30,17.04,32,7.2,15.64,0,0,0,0,0,0,31,721,18,0,0,0
"343",2014-04-12 22:45:00,42,1,1,6,12,4,2014,22,45,17.04,32,7.2,15.64,0,0,0,0,0,0,30,840,18,0,0,0
"344",2014-04-12 23:00:00,34,1,1,6,12,4,2014,23,0,17.04,32,7.2,15.64,0,0,0,0,0,0,30,804,18,0,0,0
"345",2014-04-12 23:15:00,19,1,1,6,12,4,2014,23,15,17.04,32,7.2,15.64,0,0,0,0,0,0,26,750,18,0,0,0
"346",2014-04-12 23:30:00,19,1,1,6,12,4,2014,23,30,15.67,39,5.14,14.31,0,0,0,0,0,0,26,713,18,0,0,0
"347",2014-04-12 23:45:00,15,1,1,6,12,4,2014,23,45,15.67,39,5.14,14.31,0,0,0,0,0,0,26,784,18,0,0,0
"348",2014-04-13 00:00:00,0,1,1,7,13,4,2014,0,0,15.67,39,5.14,14.31,0,0,0,0,0,1,22,742,30,0,0,0
"349",2014-04-13 17:00:00,26,1,0,7,13,4,2014,17,0,20.92,55,3.1,20.5,0,0,0,0,0,0,21,604,30,0,0,0
"350",2014-04-13 17:15:00,13,1,0,7,13,4,2014,17,15,20.92,55,3.1,20.5,0,0,0,0,0,1,21,577,30,0,0,0
"351",2014-04-13 17:30:00,14,1,0,7,13,4,2014,17,30,22.14,49,4.63,21.69,0,0,0,0,0,0,21,610,30,0,0,0
"352",2014-04-13 17:45:00,21,1,0,7,13,4,2014,17,45,22.14,49,4.63,21.69,0,0,0,0,0,0,21,620,30,0,0,0
"353",2014-04-13 18:00:00,12,1,0,7,13,4,2014,18,0,22.14,49,4.63,21.69,0,0,0,0,0,0,21,624,30,0,0,0
"354",2014-04-13 18:15:00,11,1,0,7,13,4,2014,18,15,22.14,49,4.63,21.69,0,0,0,0,0,0,21,558,30,0,0,0
"355",2014-04-13 18:30:00,5,1,0,7,13,4,2014,18,30,22.22,46,6.2,21.7,0,0,0,0,0,0,21,553,30,0,0,0
"356",2014-04-13 18:45:00,23,1,0,7,13,4,2014,18,45,22.22,46,6.2,21.7,0,0,0,0,0,0,21,616,30,0,0,0
"357",2014-04-13 19:00:00,18,1,0,7,13,4,2014,19,0,22.22,46,6.2,21.7,0,0,0,0,0,0,21,501,30,0,0,0
"358",2014-04-13 19:15:00,6,1,0,7,13,4,2014,19,15,22.22,46,6.2,21.7,0,0,0,0,0,0,21,494,30,0,0,0
"359",2014-04-13 19:30:00,8,1,0,7,13,4,2014,19,30,23.18,43,7.2,22.68,0,0,0,0,0,0,21,512,30,0,0,0
"360",2014-04-13 19:45:00,13,1,0,7,13,4,2014,19,45,23.18,43,7.2,22.68,0,0,0,0,0,1,21,552,30,0,0,0
"361",2014-04-13 20:00:00,4,1,0,7,13,4,2014,20,0,23.18,43,7.2,22.68,0,0,0,0,0,0,21,526,30,0,0,0
"362",2014-04-13 20:15:00,12,1,0,7,13,4,2014,20,15,23.18,43,7.2,22.68,0,0,0,0,0,0,21,535,30,0,0,0
"363",2014-04-13 20:30:00,12,1,0,7,13,4,2014,20,30,24.02,40,8.23,23.52,0,0,0,0,0,1,21,540,30,0,0,0
"364",2014-04-13 20:45:00,22,1,1,7,13,4,2014,20,45,24.02,40,8.23,23.52,0,0,0,0,0,0,21,675,30,0,0,0
"365",2014-04-13 21:00:00,26,1,1,7,13,4,2014,21,0,24.02,40,8.23,23.52,0,0,0,0,0,0,21,664,30,0,0,0
"366",2014-04-13 21:15:00,15,1,1,7,13,4,2014,21,15,24.02,40,8.23,23.52,0,0,0,0,0,0,21,588,30,0,0,0
"367",2014-04-13 21:30:00,6,1,1,7,13,4,2014,21,30,23.33,47,6.7,22.95,0,0,0,0,0,0,21,573,30,0,0,0
"368",2014-04-13 21:45:00,8,1,1,7,13,4,2014,21,45,23.33,47,6.7,22.95,0,0,0,0,0,0,21,727,30,0,0,0
"369",2014-04-13 22:00:00,7,1,1,7,13,4,2014,22,0,23.33,47,6.7,22.95,0,0,0,0,0,0,21,700,30,0,0,0
"370",2014-04-13 22:15:00,8,1,1,7,13,4,2014,22,15,23.33,47,6.7,22.95,0,0,0,0,0,0,21,593,30,0,0,0
"371",2014-04-13 22:30:00,6,1,1,7,13,4,2014,22,30,22.56,50,5.66,22.18,0,0,0,0,0,0,21,529,30,0,0,0
"372",2014-04-13 22:45:00,8,1,1,7,13,4,2014,22,45,22.56,50,5.66,22.18,0,0,0,0,0,0,21,750,30,0,0,0
"373",2014-04-13 23:00:00,3,1,1,7,13,4,2014,23,0,22.56,50,5.66,22.18,0,0,0,0,0,1,21,622,30,0,0,0
"374",2014-04-13 23:15:00,9,1,1,7,13,4,2014,23,15,22.56,50,5.66,22.18,0,0,0,0,0,0,21,517,30,0,0,0
"375",2014-04-13 23:30:00,0,1,1,7,13,4,2014,23,30,21.56,50,6.7,21.08,0,0,0,0,0,0,21,592,30,0,0,0
"376",2014-04-13 23:45:00,2,1,1,7,13,4,2014,23,45,21.56,50,6.7,21.08,0,0,0,0,0,0,21,707,30,0,0,0
"377",2014-04-14 00:00:00,0,0,1,1,14,4,2014,0,0,21.56,50,6.7,21.08,0,0,0,0,0,0,21,542,28,0,0,0
"378",2014-04-14 17:00:00,50,0,0,1,14,4,2014,17,0,21.6,53,8.23,21.2,0,0,0,0,0,0,25,648,28,0,0,0
